DATA;FORNECEDOR;DESTINO;ESTADO/MUNICIPIO;TIPO;QUANTIDADE;VALOR;DESTINATARIO;UF
26/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;3;180000;Secretaria Municipal de Saúde (SÃO LUIS DE MONTES BELOS);GO
26/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;10;600000;Secretaria Municipal de Saúde (Anápolis);GO
26/06/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;8;160000;Secretaria Municipal de Saúde (Anápolis);GO
26/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;5;300000;Secretaria Municipal de Saúde (Bela Vista);GO
07/07/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;5;300000;FORMOSA - HOSPITAL MUNICIPAL DE FORMOSA;GO
07/07/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;5;241450;FORMOSA - HOSPITAL MUNICIPAL DE FORMOSA;GO
07/07/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;6;360000;JATAÍ - HOSPITAL DAS CLINICAS DR. SERAFIM DE CARVALHO;GO
07/07/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;6;289740;JATAÍ - HOSPITAL DAS CLINICAS DR. SERAFIM DE CARVALHO;GO
07/07/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;5;241450;PORANGATU - HOSPITAL MUNICIPAL DE PORANGATU;GO
07/07/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;6;360000;SÃO LUIS DE MONTES BELOS - HOSPITAL MUNICIPAL DR GERALDO LANDO;GO
07/07/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;6;289740;SÃO LUIS DE MONTES BELOS - HOSPITAL MUNICIPAL DR GERALDO LANDO;GO
10/07/2020;VYAIRE;GOIAS;ESTADO;UTI;60;3600000;GOIANIA - SES (oficio) - Secretaria Estadual de Saúde;GO
10/07/2020;MAGNAMED;GOIAS;ESTADO;TRANSPORTE;4;193160;GOIANIA - Secretaria Estadual de Saúde;GO
10/07/2020;VYAIRE;GOIAS;ESTADO;UTI;4;240000;GOIANIA - Secretaria Estadual de Saúde;GO
10/07/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;5;241450;GOIANIA - Secretaria Municipal de Saúde;GO
10/07/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;5;300000;GOIANIA - Secretaria Municipal de Saúde;GO
10/07/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;10;482900;GOIANÉSIA - Secretaria Municipal de Saúde;GO
10/07/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;10;600000;GOIANÉSIA - Secretaria Municipal de Saúde;GO
17/07/2020;VYAIRE;GOIAS;ESTADO;UTI;21;1260000;GOIANIA - Secretaria Estadual de Saúde ;GO
17/07/2020;KTK;GOIAS;ESTADO;TRANSPORTE;19;380000;GOIANIA - Secretaria Estadual de Saúde ;GO
17/07/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;4;240000;LUZIANIA -  Secretaria Municipal de Saúde ;GO
17/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;5;100000;LUZIANIA -  Secretaria Municipal de Saúde ;GO
24/07/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;2;120000;ALEXANIA - Secretaria Municipal de Saúde ;GO
24/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;2;40000;ALEXANIA - Secretaria Municipal de Saúde ;GO
24/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;2;40000;ALTO PARAISO DE GOIAS - Secretaria Municipal de Saúde ;GO
24/07/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;4;240000;CATALAO - Secretaria Municipal de Saúde ;GO
24/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;5;100000;CATALAO - Secretaria Municipal de Saúde ;GO
24/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;2;40000;CAVALCANTE - Secretaria Municipal de Saúde ;GO
24/07/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;10;600000;GOIAS - Secretaria Municipal de Saúde ;GO
24/07/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;3;180000;IDEALINA - Secretaria Municipal de Saúde ;GO
24/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;2;40000;IDEALINA - Secretaria Municipal de Saúde ;GO
24/07/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;1;60000;ITABERAI - Secretaria Municipal de Saúde ;GO
24/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;2;40000;ITABERAI - Secretaria Municipal de Saúde ;GO
24/07/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;3;180000;MINEIROS - Secretaria Municipal de Saúde ;GO
24/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;2;40000;MINEIROS - Secretaria Municipal de Saúde ;GO
24/07/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;1;60000;NOVO GAMA - Secretaria Municipal de Saúde ;GO
24/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;2;40000;NOVO GAMA - Secretaria Municipal de Saúde ;GO
24/07/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;7;420000;PLANALTINA - Secretaria Municipal de Saúde ;GO
24/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;7;140000;PLANALTINA - Secretaria Municipal de Saúde ;GO
24/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;3;60000;PORANGATU - Secretaria Municipal de Saúde ;GO
24/07/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;7;420000;POSSE - Secretaria Municipal de Saúde ;GO
24/07/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;2;120000;QUIRINOPOLIS - Secretaria Municipal de Saúde ;GO
24/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;2;40000;QUIRINOPOLIS - Secretaria Municipal de Saúde ;GO
24/07/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;10;600000;SANTA HELENA DE GOIAS - Secretaria Municipal de Saúde ;GO
31/07/2020;KTK;GOIAS;ESTADO;TRANSPORTE;5;100000;SES GOIAS;GO
31/07/2020;KTK;GOIAS;ESTADO;TRANSPORTE;5;100000;SES GOIAS;GO
31/07/2020;KTK;GOIAS;ESTADO;TRANSPORTE;5;100000;SES GOIAS;GO
31/07/2020;LEISTUNG;GOIAS;MUNICIPIO;UTI;1;60000;SMS de Diorama;GO
31/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;1;20000;SMS de Diorama;GO
31/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;2;40000;SMS de Matrincha;GO
31/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;1;20000;SMS de Moipora;GO
31/07/2020;LEISTUNG;GOIAS;MUNICIPIO;UTI;1;60000;SMS de Mossamedes;GO
31/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;1;20000;SMS de Mossamedes;GO
31/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;3;60000;SMS de Padre Bernardo;GO
31/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;2;40000;SMS de Santo Antonio do Descoberto;GO
31/07/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;2;40000;SMS de Valparaiso de Goias;GO
09/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290;SMS de Mineiros;GO
09/08/2020;LEISTUNG;GOIAS;MUNICIPIO;UTI;3;180000;SMS de Ipameri;GO
09/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;3;144870;SMS de Ipameri;GO
09/08/2020;LEISTUNG;GOIAS;MUNICIPIO;UTI;3;180000;SMS de Pires do Rio;GO
09/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290;SMS de Mineiros;GO
09/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;2;96580;SMS de Rialma;GO
09/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;4;193160;SMS de Cabeceiras;GO
09/08/2020;LEISTUNG;GOIAS;MUNICIPIO;UTI;2;120000;SMS de Niquelandia;GO
09/08/2020;LEISTUNG;GOIAS;MUNICIPIO;UTI;2;120000;SMS de Pontalina;GO
09/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;2;96580;SMS de Pontalina;GO
09/08/2020;LEISTUNG;GOIAS;MUNICIPIO;UTI;3;180000;SMS DE ARAGARCAS;GO
09/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;3;144870;SMS DE ARAGARCAS;GO
09/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;2;96580;SMS de Silvania;GO
09/08/2020;LEISTUNG;GOIAS;MUNICIPIO;UTI;2;120000;SMS de Santa Terezinha de Goias;GO
09/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290;SMS de Santa Terezinha de Goias;GO
14/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290;SMS de Divinopolis de Goias;GO
14/08/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;1;60000;SMS de Divinopolis de Goias;GO
14/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290;SMS de Santa Cruz de Goias;GO
14/08/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;1;60000;SMS de Santa Cruz de Goias;GO
14/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;2;96580;SMS de Padre Bernardo;GO
14/08/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;3;180000;SMS de Padre Bernardo;GO
14/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;2;96580;SMS de Sao Domingos;GO
14/08/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;1;60000;SMS de Uruacu;GO
14/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290;SMS de Uruacu;GO
14/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;2;96580;SMS de Sao Domingos;GO
14/08/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;3;180000;SMS de Inhumas;GO
14/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;3;144870;SMS de Inhumas;GO
21/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;2;96580;SECRETARIA MUNICIPAL DE SAUDE DE  ANAPOLIS;GO
21/08/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;3;180000;SECRETARIA MUNICIPAL DE SAUDE DE  ANAPOLIS;GO
21/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290;SMS de Ceres;GO
21/08/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;2;120000;SMS de Ceres;GO
21/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290;Secretaria Municipal de Saude de Cidade;GO
21/08/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;1;60000;Secretaria Municipal de Saude de Cidade;GO
21/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290;SECRETARIA MUNICIPAL DE SAUDE DE  ANAPOLIS;GO
21/08/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;1;60000;SECRETARIA MUNICIPAL DE SAUDE DE  ANAPOLIS;GO
21/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290;SMS de Novo Gama;GO
21/08/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;1;60000;SMS de Novo Gama;GO
21/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290;SMS de Ipora;GO
21/08/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;1;60000;SMS de Itumbiara;GO
21/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290;SMS de Itumbiara;GO
21/08/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;1;60000;SMS de Pires do Rio;GO
21/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290;SMS de Pires do Rio;GO
27/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290;SMS de Goiatuba;GO
27/08/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;1;60000;SMS de Goiatuba;GO
27/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290;SMS de Hidrolandia;GO
27/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;2;96580;SMS de Senador Canedo;GO
27/08/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;3;180000;SMS de Senador Canedo;GO
27/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;3;144870;SMS de PARAUNA;GO
27/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;2;96580;SMS de Sao Domingos;GO
27/08/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;3;180000;SMS de Sao Domingos;GO
27/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290;SMS de Sao Miguel do Araguaia;GO
27/08/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;1;60000;SMS de Sao Miguel do Araguaia;GO
27/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;3;144870;SMS de Rubiataba;GO
27/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;3;144870;SMS de Jandaia;GO
27/08/2020;MAGNAMED;GOIAS;MUNICIPIO;UTI;5;300000;SMS de Rio Verde;GO
27/08/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;5;241450;SMS de Rio Verde;GO
03/09/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;2;40000;SES GOIAS;GO
03/09/2020;KTK;GOIAS;MUNICIPIO;TRANSPORTE;5;100000;SMS de Novo Gama;GO
16/05/2020;VYAIRE;RONDONIA;ESTADO;UTI;20;1200000;Secretaria Estadual de Saúde;RO 
16/05/2020;MAGNAMED;RONDONIA;ESTADO;TRANSPORTE;5;241450;Secretaria Estadual de Saúde;RO 
28/05/2020;VYAIRE;RONDONIA;ESTADO;UTI;20;1200000;Secretaria Estadual de Saúde;RO 
28/05/2020;MAGNAMED;RONDONIA;ESTADO;TRANSPORTE;20;965800;Secretaria Estadual de Saúde;RO 
05/06/2020;LEISTUNG;RONDONIA;ESTADO;UTI;30;1800000;Secretaria Estadual de Saúde;RO 
06/06/2020;VYAIRE;RONDONIA;MUNICIPIO;UTI;12;720000;Secretaria Municipal de Saúde (Porto Velho);RO 
06/06/2020;KTK;RONDONIA;MUNICIPIO;TRANSPORTE;8;160000;Secretaria Municipal de Saúde (Porto Velho);RO 
06/06/2020;VYAIRE;RONDONIA;MUNICIPIO;UTI;5;300000;Secretaria Municipal de Saúde (Ji Parana);RO 
06/06/2020;KTK;RONDONIA;MUNICIPIO;TRANSPORTE;2;40000;Secretaria Municipal de Saúde (Ji Parana);RO 
06/06/2020;LEISTUNG;RONDONIA;MUNICIPIO;UTI;5;300000;Secretaria Municipal de Saúde (Ariquemes);RO 
06/06/2020;KTK;RONDONIA;MUNICIPIO;TRANSPORTE;1;20000;Secretaria Municipal de Saúde (Ariquemes);RO 
06/06/2020;LEISTUNG;RONDONIA;MUNICIPIO;UTI;2;120000;Secretaria Municipal de Saúde (Guajará-Mirim);RO 
06/06/2020;VYAIRE;RONDONIA;MUNICIPIO;UTI;3;180000;Secretaria Municipal de Saúde (Jaru);RO 
12/06/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290;Secretaria Municipal de Saúde (Alto Paraíso);RO 
12/06/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290;Secretaria Municipal de Saúde (Alvorada do Oeste);RO 
12/06/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290;Secretaria Municipal de Saúde (Buritis);RO 
12/06/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290;Secretaria Municipal de Saúde (Espigão do Oeste);RO 
12/06/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290;Secretaria Municipal de Saúde (Guajará-Mirim);RO 
12/06/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290;Secretaria Municipal de Saúde (Jaru);RO 
12/06/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290;Secretaria Municipal de Saúde (Nova Brasilândia do Oeste);RO 
12/06/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290;Secretaria Municipal de Saúde (Nova Mamoré);RO 
12/06/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290;Secretaria Municipal de Saúde (Ouro Preto do Oeste);RO 
12/06/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290;Secretaria Municipal de Saúde (Seringueiras);RO 
16/06/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;3;144870;Secretaria Municipal de Saúde (cacoal);RO 
16/06/2020;VYAIRE;RONDONIA;MUNICIPIO;UTI;7;420000;Secretaria Municipal de Saúde (cacoal);RO 
16/06/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;2;96580;Secretaria Municipal de Saúde (vilhena) ;RO 
16/06/2020;VYAIRE;RONDONIA;MUNICIPIO;UTI;3;180000;Secretaria Municipal de Saúde (vilhena) ;RO 
26/06/2020;VYAIRE;RONDONIA;MUNICIPIO;UTI;2;120000;Secretaria Municipal de Saúde (BURITIS);RO 
26/06/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;5;241450;Secretaria Municipal de Saúde  (CACOAL);RO 
26/06/2020;VYAIRE;RONDONIA;MUNICIPIO;UTI;5;300000;Secretaria Municipal de Saúde (CACOAL);RO 
26/06/2020;VYAIRE;RONDONIA;MUNICIPIO;UTI;2;120000;Secretaria Municipal de Saúde (CANDEIAS DO JAMARI);RO 
26/06/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;2;96580;Secretaria Municipal de Saúde (COLORADO DO OESTE);RO 
26/06/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290;Secretaria Municipal de Saúde (GUAJARÁ MIRIM);RO 
26/06/2020;VYAIRE;RONDONIA;MUNICIPIO;UTI;2;120000;Secretaria Municipal de Saúde (GUAJARÁ MIRIM);RO 
26/06/2020;VYAIRE;RONDONIA;MUNICIPIO;UTI;2;120000;Secretaria Municipal de Saúde (OURO PRETO D OESTE);RO 
26/06/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;5;241450;Secretaria Municipal de Saúde (PORTO VELHO);RO 
26/06/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290;Secretaria Municipal de Saúde (ROLIM DE MOURA);RO 
26/06/2020;VYAIRE;RONDONIA;MUNICIPIO;UTI;1;60000;Secretaria Municipal de Saúde (ROLIM DE MOURA);RO 
26/06/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;3;144870;Secretaria Municipal de Saúde (VILHENA);RO 
26/06/2020;VYAIRE;RONDONIA;MUNICIPIO;UTI;2;120000;Secretaria Municipal de Saúde (VILHENA);RO 
07/07/2020;VYAIRE;RONDONIA;MUNICIPIO;UTI;5;300000;Cacoal - Hospital Regional de Cacoal;RO 
07/07/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;5;241450;Cacoal - Hospital Regional de Cacoal;RO 
07/07/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;15;724350;Porto Velho - CERO -  Centro de Reabilitação de Rondônia;RO 
10/07/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;2;96580;PORTO VELHO -  Secretaria Estadual de Saúde;RO 
10/07/2020;VYAIRE;RONDONIA;MUNICIPIO;UTI;2;120000;PORTO VELHO -  Secretaria Estadual de Saúde;RO 
10/07/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290;ALTA FLORESTA D'OESTE - Secretaria Municipal de Saúde;RO 
10/07/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290;ALTO PARAÍSO - Secretaria Municipal de Saúde;RO 
10/07/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;3;144870;BURITIS - Secretaria Municipal de Saúde;RO 
10/07/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290;CACAULANDIA - Secretaria Municipal de Saúde;RO 
10/07/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290;CAMPO NOVO DE RONDONIA - Secretaria Municipal de Saúde;RO 
10/07/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290;CANDEIAS  DO JAMARI  - Secretaria Municipal de Saúde;RO 
10/07/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290;CUJUBIM - Secretaria Municipal de Saúde;RO 
10/07/2020;VYAIRE;RONDONIA;MUNICIPIO;UTI;1;60000;CUJUBIM - Secretaria Municipal de Saúde;RO 
10/07/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;2;96580;ESPIGÃO DO OESTE  - Secretaria Municipal de Saúde;RO 
10/07/2020;VYAIRE;RONDONIA;MUNICIPIO;UTI;1;60000;ESPIGÃO DO OESTE  - Secretaria Municipal de Saúde;RO 
10/07/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;2;96580;ITAPUÃ DO OESTE - Secretaria Municipal de Saúde;RO 
10/07/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290;MACHADINHO D' OESTE - Secretaria Municipal de Saúde;RO 
10/07/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290;MONTE NEGRO - Secretaria Municipal de Saúde;RO 
10/07/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;2;96580;RIO CRESPO - Secretaria Municipal de Saúde;RO 
10/07/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;3;144870;ROLIM DE MOURA - Secretaria Municipal de Saúde;RO 
10/07/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;3;144870;SÃO MIGUEL DO GUAPORÉ - Secretaria Municipal de Saúde;RO 
10/07/2020;VYAIRE;RONDONIA;MUNICIPIO;UTI;2;120000;SÃO MIGUEL DO GUAPORÉ - Secretaria Municipal de Saúde;RO 
10/07/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290;VALE DO ANARI - Secretaria Municipal de Saúde;RO 
17/07/2020;VYAIRE;RONDONIA;ESTADO;UTI;10;600000;PORTO VELHO - Secretaria Estadual de Saúde;RO 
17/07/2020;MAGNAMED;RONDONIA;ESTADO;TRANSPORTE;10;482900;PORTO VELHO - Secretaria Estadual de Saúde;RO 
17/07/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290;OURO PRETO DO OESTE - Secretaria Municipal de Saúde ;RO 
17/07/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;2;96580;VILHENA - Secretaria Municipal de Saúde ;RO 
17/07/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290;GUAJARA-MIRIM - Secretaria Municipal de Saúde ;RO 
31/07/2020;LEISTUNG;RONDONIA;MUNICIPIO;UTI;1;60000;SMS de CEREJEIRAS;RO 
31/07/2020;KTK;RONDONIA;MUNICIPIO;TRANSPORTE;2;40000;SMS de CEREJEIRAS;RO 
09/08/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290;SMS de URUPA;RO 
21/08/2020;VYAIRE;RONDONIA;MUNICIPIO;UTI;2;120000;SMS de CEREJEIRAS;RO
21/08/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;2;96580;SMS de CEREJEIRAS;RO
21/08/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;2;96580;SMS de CABIXI;RO
21/08/2020;MAGNAMED;RONDONIA;MUNICIPIO;TRANSPORTE;1;48290;SMS de Sao Felipe D Oeste;RO
25/05/2020;MAGNAMED;RORAIMA;ESTADO;TRANSPORTE;25;1207250;Secretaria Estadual de Saúde;RR
28/05/2020;VYAIRE;RORAIMA;ESTADO;UTI;25;1500000;Secretaria Estadual de Saúde;RR
28/05/2020;MAGNAMED;RORAIMA;ESTADO;TRANSPORTE;25;1207250;Secretaria Estadual de Saúde;RR
02/06/2020;VYAIRE;RORAIMA;ESTADO;UTI;15;900000;Secretaria Estadual de Saúde;RR
02/06/2020;MAGNAMED;RORAIMA;ESTADO;TRANSPORTE;15;724350;Secretaria Estadual de Saúde;RR
26/06/2020;MAGNAMED;RORAIMA;MUNICIPIO;TRANSPORTE;20;965800;Secretaria Municipal de Saúde (BOA VISTA);RR
07/07/2020;VYAIRE;RORAIMA;MUNICIPIO;UTI;15;900000;BOA VISTA - HOSPITAL DE CAMPANHA ACOLHIDA;RR
07/07/2020;VYAIRE;RORAIMA;MUNICIPIO;UTI;10;600000;BOA VISTA - HOSPITAL MATERNO INFANTIL NOSSA SENHORA DE NAZARETH;RR
07/07/2020;MAGNAMED;RORAIMA;MUNICIPIO;TRANSPORTE;10;482900;BOA VISTA - HOSPITAL MATERNO INFANTIL NOSSA SENHORA DE NAZARETH;RR
10/07/2020;MAGNAMED;RORAIMA;ESTADO;TRANSPORTE;2;96580;BOA VISTA - Secretaria Estadual de Saúde;RR
18/04/2020;VYAIRE;PARA;ESTADO;UTI;15;900000;Hospital de Campanha do Hangar ;PA
18/04/2020;MAGNAMED;PARA;ESTADO;TRANSPORTE;5;241450;Hospital de Campanha do Hangar ;PA
2020-04-30 00:00:00;LEISTUNG;PARA;ESTADO;UTI;60;3600;Secretaria Estadual de Saúde;PA
16/05/2020;LEISTUNG;PARA;ESTADO;UTI;20;1200000;Secretaria Estadual de Saúde;PA
16/05/2020;MAGNAMED;PARA;ESTADO;TRANSPORTE;30;1448700;Secretaria Estadual de Saúde;PA
21/05/2020;VYAIRE;PARA;ESTADO;UTI;20;1200000;Secretaria Estadual de Saúde;PA
21/05/2020;MAGNAMED;PARA;ESTADO;TRANSPORTE;60;2897400;Secretaria Estadual de Saúde;PA
24/05/2020;LEISTUNG;PARA;ESTADO;UTI;40;2400000;Secretaria Estadual de Saúde;PA
28/05/2020;VYAIRE;PARA;MUNICIPIO;UTI;15;900000;BELÉM - Secretaria Municipal de Saúde;PA
28/05/2020;MAGNAMED;PARA;MUNICIPIO;TRANSPORTE;15;724350;BELÉM - Secretaria Municipal de Saúde;PA
28/05/2020;MAGNAMED;PARA;ESTADO;TRANSPORTE;42;2028180;Secretaria Estadual de Saúde;PA
30/05/2020;WEG;PARA;ESTADO;UTI;20;1200000;Secretaria Estadual de Saúde;PA
30/05/2020;WEG;PARA;ESTADO;UTI;22;1320000;Secretaria Estadual de Saúde;PA
04/06/2020;VYAIRE;PARA;MUNICIPIO;UTI;9;540000;Secretaria Municipal de Saúde (Castanhal);PA
04/06/2020;WEG;PARA;MUNICIPIO;UTI;1;60000;Secretaria Municipal de Saúde (Castanhal);PA
04/06/2020;MAGNAMED;PARA;MUNICIPIO;TRANSPORTE;20;965800;Secretaria Municipal de Saúde (Castanhal);PA
